id,t,sensor3
25,26,-0.49481913
25,27,-0.46789614
25,28,-0.43328086
25,29,-0.40251172
25,30,-0.38328101
25,31,-0.37943487
25,32,-0.37943487
25,33,-0.38328101
25,34,-0.40635786
25,35,-0.42943472
25,36,-0.45251157
25,37,-0.47174228
25,38,-0.49481913
25,39,-0.5102037
25,40,-0.51404984
25,41,-0.51404984
25,42,-0.49097299
25,43,-0.45635771
25,44,-0.40251172
25,45,-0.3371273
25,46,-0.27174289
25,47,-0.22943532
25,48,-0.19866618
25,49,-0.17943547
26,0,-0.77467419
26,1,-0.77419846
26,2,-0.77277129
26,3,-0.76991694
26,4,-0.76611113
26,5,-0.76135388
26,6,-0.7561209
26,7,-0.75041219
26,8,-0.74470349
26,9,-0.73899478
26,10,-0.73328608
26,11,-0.72757737
26,12,-0.72139294
26,13,-0.71520851
26,14,-0.7075969
26,15,-0.69950957
26,16,-0.69142224
26,17,-0.68476208
26,18,-0.68048055
26,19,-0.67715047
26,20,-0.67382039
26,21,-0.66858741
26,22,-0.66050008
26,23,-0.64717977
26,24,-0.63148083
26,25,-0.61245181
26,26,-0.59342279
26,27,-0.57915103
26,28,-0.56963652
26,29,-0.56012201
26,30,-0.55536476
26,31,-0.5506075
26,32,-0.54585025
26,33,-0.54585025
26,34,-0.54109299
26,35,-0.53157849
26,36,-0.51254947
26,37,-0.47924869
26,38,-0.42691889
26,39,-0.36507458
26,40,-0.28420125
26,41,-0.20808518
26,42,-0.17954165
26,43,-0.19381342
26,44,-0.30798753
26,45,-0.39361811
26,46,-0.43167614
26,47,-0.44119065
26,48,-0.43167614
26,49,-0.39361811
27,0,-0.69530004
27,1,-0.70467193
27,2,-0.70594992
27,3,-0.70552392
27,4,-0.70381994
27,5,-0.69955999
27,6,-0.69231808
27,7,-0.68124221
27,8,-0.66761036
27,9,-0.65696049
27,10,-0.65099656
27,11,-0.6471626
27,12,-0.64205066
27,13,-0.63267877
27,14,-0.61862093
27,15,-0.6041371
27,16,-0.59348722
27,17,-0.58965327
27,18,-0.58880128
27,19,-0.58752329
27,20,-0.58198536
27,21,-0.5785774
27,22,-0.58113337
27,23,-0.59689518
27,24,-0.61521297
27,25,-0.61691695
27,26,-0.60285912
27,27,-0.54236782
27,28,-0.41882925
27,29,-0.28677078
27,30,-0.21861157
27,31,-0.21009167
27,32,-0.23991132
27,33,-0.33789019
27,34,-0.43586905
27,35,-0.49550836
27,36,-0.53810787
27,37,-0.56792752
27,38,-0.58539332
27,39,-0.60243312
27,40,-0.61904693
27,41,-0.62415887
27,42,-0.59604319
27,43,-0.54236782
27,44,-0.45290885
27,45,-0.33363024
27,46,-0.24417128
27,47,-0.22287152
27,48,-0.21861157
27,49,-0.20583172
28,0,-0.5627805
28,1,-0.56156991
28,2,-0.57448294
28,3,-0.59909841
28,4,-0.60555492
28,5,-0.6015196
28,6,-0.58699244
28,7,-0.58053592
28,8,-0.58416771
28,9,-0.60353726
28,10,-0.63743397
28,11,-0.67012008
28,12,-0.69473555
28,13,-0.70563092
28,14,-0.70603445
28,15,-0.69352495
28,16,-0.66850595
28,17,-0.65680352
28,18,-0.65639999
28,19,-0.6628565
28,20,-0.67819073
28,21,-0.68868257
28,22,-0.6902967
28,23,-0.68666491
28,24,-0.6777872
28,25,-0.67052362
28,26,-0.66487416
28,27,-0.65559292
28,28,-0.63460925
28,29,-0.600309
28,30,-0.5627805
28,31,-0.5264626
28,32,-0.48610937
28,33,-0.44979147
28,34,-0.43365018
28,35,-0.43365018
28,36,-0.47400341
28,37,-0.56156991
28,38,-0.59950194
28,39,-0.58699244
28,40,-0.4901447
28,41,-0.40540292
28,42,-0.34083776
28,43,-0.32469647
28,44,-0.37312034
28,45,-0.44979147
28,46,-0.46996808
28,47,-0.46996808
28,48,-0.44172083
28,49,-0.42154421
29,0,-0.4695068
29,1,-0.46114156
29,2,-0.45110327
29,3,-0.44039577
29,4,-0.42968827
29,5,-0.41831154
29,6,-0.40660021
29,7,-0.3955581
29,8,-0.38618903
29,9,-0.37882762
29,10,-0.37313926
29,11,-0.36812012
29,12,-0.36276637
29,13,-0.35540496
29,14,-0.34670511
29,15,-0.33733605
29,16,-0.32897081
29,17,-0.32227862
29,18,-0.31659026
29,19,-0.30989807
29,20,-0.29985979
29,21,-0.28212548
29,22,-0.25535672
29,23,-0.22524187
29,24,-0.19512702
29,25,-0.17839654
29,26,-0.17505045
29,27,-0.17505045
29,28,-0.18174264
29,29,-0.2051653
29,30,-0.23862625
29,31,-0.26539501
29,32,-0.27877939
29,33,-0.28881767
29,34,-0.29550986
29,35,-0.30287127
29,36,-0.31592104
29,37,-0.33767066
29,38,-0.36678168
29,39,-0.3955581
29,40,-0.41864615
29,41,-0.43236514
29,42,-0.43303436
29,43,-0.40225029
29,44,-0.37949684
29,45,-0.36912395
29,46,-0.3567434
29,47,-0.31324417
29,48,-0.2085114
29,49,-0.11147465
30,0,-0.76514569
30,1,-0.76514569
30,2,-0.76478484
30,3,-0.76370229
30,4,-0.75828954
30,5,-0.74710318
30,6,-0.74024703
30,7,-0.73952533
30,8,-0.74457723
30,9,-0.75215508
30,10,-0.75612444
30,11,-0.75937209
30,12,-0.76839335
30,13,-0.79040521
30,14,-0.81133453
30,15,-0.81638643
30,16,-0.81349963
30,17,-0.79798307
30,18,-0.78427076
30,19,-0.78210566
30,20,-0.78318821
30,21,-0.78318821
30,22,-0.77128015
30,23,-0.71173986
30,24,-0.56559551
30,25,-0.38553123
30,26,-0.29892717
30,27,-0.30253568
30,28,-0.41079075
30,29,-0.57642101
30,30,-0.66735528
30,31,-0.69225394
30,32,-0.68070674
30,33,-0.67962419
30,34,-0.7077705
30,35,-0.75756784
30,36,-0.80159157
30,37,-0.81602558
30,38,-0.80989112
30,39,-0.78499246
30,40,-0.73627767
30,41,-0.66735528
30,42,-0.60564988
30,43,-0.57317336
30,44,-0.5598219
30,45,-0.5489964
30,46,-0.52842793
30,47,-0.4865693
30,48,-0.41800776
30,49,-0.34944621
31,0,-0.83151097
31,1,-0.82317206
31,2,-0.82317206
31,3,-0.83151097
31,4,-0.83151097
31,5,-0.84818879
31,6,-0.87320551
31,7,-0.89822223
31,8,-0.92323895
31,9,-0.94825568
31,10,-0.9732724
31,11,-0.98995021
31,12,-1.0149669
31,13,-1.0316448
31,14,-1.0399837
31,15,-1.0566615
31,16,-1.0650004
31,17,-1.0650004
31,18,-1.0650004
31,19,-1.0650004
31,20,-1.0566615
31,21,-1.0483226
31,22,-1.0316448
31,23,-1.0149669
31,24,-0.99828912
31,25,-0.98161131
31,26,-0.96493349
31,27,-0.94825568
31,28,-0.93157786
31,29,-0.91490005
31,30,-0.90656114
31,31,-0.89822223
31,32,-0.89822223
31,33,-0.89822223
31,34,-0.90656114
31,35,-0.91490005
31,36,-0.93157786
31,37,-0.93991677
31,38,-0.93991677
31,39,-0.93991677
31,40,-0.93991677
31,41,-0.93157786
31,42,-0.90656114
31,43,-0.88154442
31,44,-0.83984988
31,45,-0.80649425
31,46,-0.78147753
31,47,-0.76479971
31,48,-0.7481219
31,49,-0.71476627
32,0,-1.1450566
32,1,-1.1475637
32,2,-1.1475637
32,3,-1.1440537
32,4,-1.1370338
32,5,-1.1285096
32,6,-1.122994
32,7,-1.1189826
32,8,-1.1164755
32,9,-1.1154727
32,10,-1.1159741
32,11,-1.1164755
32,12,-1.1164755
32,13,-1.1159741
32,14,-1.1139684
32,15,-1.1124641
32,16,-1.1119627
32,17,-1.1129656
32,18,-1.1144698
32,19,-1.1149712
32,20,-1.113467
32,21,-1.1069485
32,22,-1.094413
32,23,-1.0783675
32,24,-1.0618205
32,25,-1.0452736
32,26,-1.0257182
32,27,-0.99663571
32,28,-0.95251059
32,29,-0.89384424
32,30,-0.82916083
32,31,-0.77250017
32,32,-0.73238643
32,33,-0.7203523
32,34,-0.72887648
32,35,-0.75595325
32,36,-0.79907552
32,37,-0.85272766
32,38,-0.90186699
32,39,-0.94398642
32,40,-0.98109163
32,41,-1.0131826
32,42,-1.0412622
32,43,-1.0648291
32,44,-1.0838831
32,45,-1.0994272
32,46,-1.1124641
32,47,-1.1209883
32,48,-1.1244983
32,49,-1.1249997
33,0,-0.71066843
33,1,-0.69302971
33,2,-0.686327
33,3,-0.69232416
33,4,-0.70890455
33,5,-0.73395153
33,6,-0.75970406
33,7,-0.77593168
33,8,-0.77910665
33,9,-0.77734278
33,10,-0.77134561
33,11,-0.76852342
33,12,-0.76852342
33,13,-0.76958174
33,14,-0.76958174
33,15,-0.76640677
33,16,-0.75829296
33,17,-0.75123748
33,18,-0.74700418
33,19,-0.74135979
33,20,-0.73218766
33,21,-0.72442663
33,22,-0.7233683
33,23,-0.72654327
33,24,-0.73642095
33,25,-0.74135979
33,26,-0.7399487
33,27,-0.72971824
33,28,-0.71454894
33,29,-0.70572959
33,30,-0.70326016
33,31,-0.70114352
33,32,-0.68914919
33,33,-0.65704673
33,34,-0.60695277
33,35,-0.54063119
33,36,-0.4676069
33,37,-0.42174624
33,38,-0.45349593
33,39,-0.56603094
33,40,-0.65634118
33,41,-0.69020751
33,42,-0.69373526
33,43,-0.69479358
33,44,-0.70572959
33,45,-0.72230998
33,46,-0.73007102
33,47,-0.72654327
33,48,-0.69973242
33,49,-0.65140234
34,0,-0.83464386
34,1,-0.81987375
34,2,-0.79679546
34,3,-0.76587054
34,4,-0.73032997
34,5,-0.70402072
34,6,-0.70078976
34,7,-0.70817481
34,8,-0.72663745
34,9,-0.74325382
34,10,-0.75110044
34,11,-0.75202357
34,12,-0.75063887
34,13,-0.74510008
34,14,-0.73633033
34,15,-0.72525275
34,16,-0.71140577
34,17,-0.6934047
34,18,-0.67032641
34,19,-0.64447872
34,20,-0.62140043
34,21,-0.59832214
34,22,-0.59370648
34,23,-0.59370648
34,24,-0.6029378
34,25,-0.60755346
34,26,-0.59370648
34,27,-0.55216555
34,28,-0.51524029
34,29,-0.50600897
34,30,-0.51524029
34,31,-0.57524385
34,32,-0.62601609
34,33,-0.63570897
34,34,-0.55216555
34,35,-0.47369936
34,36,-0.45985238
34,37,-0.45062107
34,38,-0.32599829
34,39,-0.12290931
34,40,-0.072137067
34,41,-0.18752853
34,42,-0.30753565
34,43,-0.32599829
34,44,-0.3352296
34,45,-0.40908014
34,46,-0.46446804
34,47,-0.46446804
34,48,-0.42754277
34,49,-0.33984526
35,0,-0.58027004
35,1,-0.57892671
35,2,-0.57590422
35,3,-0.57120257
35,4,-0.56750842
35,5,-0.56582926
35,6,-0.56549343
35,7,-0.56582926
35,8,-0.56683676
35,9,-0.56952341
35,10,-0.57456089
35,11,-0.5799342
35,12,-0.58362836
35,13,-0.58430002
35,14,-0.58430002
35,15,-0.58295669
35,16,-0.57959837
35,17,-0.57523256
35,18,-0.57153841
35,19,-0.56851592
35,20,-0.5661651
35,21,-0.56381427
35,22,-0.56079178
35,23,-0.55609014
35,24,-0.548366
35,25,-0.53426106
35,26,-0.51008116
35,27,-0.47313965
35,28,-0.42612318
35,29,-0.38179337
35,30,-0.35324765
35,31,-0.3421652
35,32,-0.34082187
35,33,-0.34720268
35,34,-0.38515169
35,35,-0.43922063
35,36,-0.48019212
35,37,-0.50470785
35,38,-0.52149945
35,39,-0.53459689
35,40,-0.54332852
35,41,-0.54903767
35,42,-0.55239599
35,43,-0.5493735
35,44,-0.53291773
35,45,-0.50302869
35,46,-0.45399723
35,47,-0.3831367
35,48,-0.32806026
35,49,-0.31361949
36,0,-0.67295741
36,1,-0.66880309
36,2,-0.6678444
36,3,-0.66816396
36,4,-0.6704009
36,5,-0.67487479
36,6,-0.67934867
36,7,-0.68158561
36,8,-0.68222474
36,9,-0.6825443
36,10,-0.68350299
36,11,-0.68573993
36,12,-0.68989425
36,13,-0.69436813
36,14,-0.69692463
36,15,-0.69820289
36,16,-0.69852245
36,17,-0.69884201
36,18,-0.69884201
36,19,-0.69852245
36,20,-0.69756376
36,21,-0.69564638
36,22,-0.69500726
36,23,-0.69660507
36,24,-0.70363546
36,25,-0.71002672
36,26,-0.71098541
36,27,-0.70683109
36,28,-0.69404857
36,29,-0.68094648
36,30,-0.66816396
36,31,-0.65378363
36,32,-0.63684679
36,33,-0.61959039
36,34,-0.59849923
36,35,-0.5806037
36,36,-0.569419
36,37,-0.54673002
36,38,-0.58699496
36,39,-0.62182733
36,40,-0.64579455
36,41,-0.66464877
36,42,-0.67870954
36,43,-0.68989425
36,44,-0.69692463
36,45,-0.70012026
36,46,-0.70107895
36,47,-0.70075939
36,48,-0.69660507
36,49,-0.68637905
37,0,-1.4063145
37,1,-1.4655671
37,2,-1.5321249
37,3,-1.5938127
37,4,-1.6441368
37,5,-1.6830975
37,6,-1.712318
37,7,-1.7309866
37,8,-1.7415385
37,9,-1.7455969
37,10,-1.7472203
37,11,-1.7472203
37,12,-1.7480319
37,13,-1.7488436
37,14,-1.750467
37,15,-1.7545254
37,16,-1.7626422
37,17,-1.7699473
37,18,-1.773194
37,19,-1.7740057
37,20,-1.7723823
37,21,-1.7675123
37,22,-1.7569604
37,23,-1.7431618
37,24,-1.7269282
37,25,-1.7090713
37,26,-1.6879676
37,27,-1.6579354
37,28,-1.6092346
37,29,-1.5313133
37,30,-1.4193014
37,31,-1.278069
37,32,-1.0865124
37,33,-0.86492364
37,34,-0.5970691
37,35,-0.34544817
37,36,-0.22369611
37,37,-0.24804652
37,38,-0.52401786
37,39,-0.83245642
37,40,-1.0597269
37,41,-1.2236864
37,42,-1.2934909
37,43,-1.298361
37,44,-1.2748222
37,45,-1.1766089
37,46,-0.97044209
37,47,-0.66200353
37,48,-0.25616333
37,49,0.10097606
38,0,-1.0660203
38,1,-1.0727083
38,2,-1.0865621
38,3,-1.1023267
38,4,-1.1171359
38,5,-1.1262125
38,6,-1.1300343
38,7,-1.1324228
38,8,-1.133856
38,9,-1.1343337
38,10,-1.1329005
38,11,-1.1314674
38,12,-1.1314674
38,13,-1.1333783
38,14,-1.1381554
38,15,-1.1419771
38,16,-1.1448434
38,17,-1.1457989
38,18,-1.1467543
38,19,-1.147232
38,20,-1.147232
38,21,-1.1453212
38,22,-1.1391109
38,23,-1.1309897
38,24,-1.1219131
38,25,-1.1123588
38,26,-1.0999381
38,27,-1.0822627
38,28,-1.0535997
38,29,-1.0106053
38,30,-0.94897991
38,31,-0.87971111
38,32,-0.81569717
38,33,-0.76028212
38,34,-0.75932669
38,35,-0.77986848
38,36,-0.82811779
38,37,-0.87493395
38,38,-0.91458437
38,39,-0.94993535
38,40,-0.98098688
38,41,-1.0086944
38,42,-1.0292362
38,43,-1.0378351
38,44,-1.0387905
38,45,-1.0383128
38,46,-1.0354465
38,47,-1.0306693
38,48,-1.0220705
38,49,-1.0048727
39,0,-0.61777327
39,1,-0.61777327
39,2,-0.62324699
39,3,-0.62872071
39,4,-0.6560893
39,5,-0.68345789
39,6,-0.72177392
39,7,-0.73272136
39,8,-0.72724764
39,9,-0.69987905
39,10,-0.68345789
39,11,-0.68345789
39,12,-0.69987905
39,13,-0.71630021
39,14,-0.72177392
39,15,-0.72724764
39,16,-0.73272136
39,17,-0.73272136
39,18,-0.73819508
39,19,-0.73819508
39,20,-0.73819508
39,21,-0.74476354
39,22,-0.75516361
39,23,-0.76337418
39,24,-0.76994265
39,25,-0.77267951
39,26,-0.76939528
39,27,-0.75187938
39,28,-0.73272136
39,29,-0.71082649
39,30,-0.67798418
39,31,-0.61777327
39,32,-0.51924634
39,33,-0.37145594
39,34,-0.19082323
39,35,-0.02661167
39,36,0.039072952
39,37,-0.075875137
39,38,-0.37145594
39,39,-0.56303609
39,40,-0.62872071
39,41,-0.62872071
39,42,-0.62872071
39,43,-0.64514186
39,44,-0.65061558
39,45,-0.64514186
39,46,-0.5958784
39,47,-0.49735146
39,48,-0.34956106
39,49,-0.16345463
40,0,-0.64754907
40,1,-0.64940235
40,2,-0.65650659
40,3,-0.66608187
40,4,-0.67442162
40,5,-0.6778193
40,6,-0.6778193
40,7,-0.67380386
40,8,-0.66546411
40,9,-0.66052203
40,10,-0.65928651
40,11,-0.65897763
40,12,-0.65897763
40,13,-0.65928651
40,14,-0.66175755
40,15,-0.66577299
40,16,-0.66824403
40,17,-0.67040618
40,18,-0.67071506
40,19,-0.66855291
40,20,-0.66113979
40,21,-0.64600468
40,22,-0.62191205
40,23,-0.60337925
40,24,-0.60183485
40,25,-0.60708581
40,26,-0.60893909
40,27,-0.60059934
40,28,-0.56291599
40,29,-0.5091709
40,30,-0.47920955
40,31,-0.47828291
40,32,-0.50886202
40,33,-0.5505608
40,34,-0.58083102
40,35,-0.6012171
40,36,-0.61233677
40,37,-0.61974989
40,38,-0.6240742
40,39,-0.62685412
40,40,-0.6256186
40,41,-0.61758773
40,42,-0.60646805
40,43,-0.5950395
40,44,-0.57928662
40,45,-0.55920943
40,46,-0.5366612
40,47,-0.50947978
40,48,-0.47086979
40,49,-0.41032934
41,0,-0.85033829
41,1,-0.85071598
41,2,-0.8575144
41,3,-0.8692228
41,4,-0.87488815
41,5,-0.87413277
41,6,-0.86960049
41,7,-0.86884511
41,8,-0.87413277
41,9,-0.87942043
41,10,-0.87715429
41,11,-0.86733435
41,12,-0.86204668
41,13,-0.85978054
41,14,-0.85335981
41,15,-0.83183147
41,16,-0.79292938
41,17,-0.76233648
41,18,-0.75629344
41,19,-0.76573569
41,20,-0.79670629
41,21,-0.81408003
41,22,-0.81256927
41,23,-0.78688634
41,24,-0.72192363
41,25,-0.64940712
41,26,-0.61012735
41,27,-0.6003074
41,28,-0.60181816
41,29,-0.61654808
41,30,-0.64487484
41,31,-0.66829163
41,32,-0.68188848
41,33,-0.68566538
41,34,-0.68755383
41,35,-0.70115068
41,36,-0.72418978
41,37,-0.72872206
41,38,-0.72985513
41,39,-0.72192363
41,40,-0.7079491
41,41,-0.68830921
41,42,-0.66338166
41,43,-0.63618797
41,44,-0.60937197
41,45,-0.58331134
41,46,-0.55347382
41,47,-0.51117252
41,48,-0.44432137
41,49,-0.34234502
42,0,-0.89319439
42,1,-0.89878937
42,2,-0.90478399
42,3,-0.90718184
42,4,-0.90838077
42,5,-0.90918005
42,6,-0.90918005
42,7,-0.90878041
42,8,-0.90878041
42,9,-0.90957969
42,10,-0.90957969
42,11,-0.90838077
42,12,-0.90278578
42,13,-0.89599188
42,14,-0.8923951
42,15,-0.89199546
42,16,-0.89279474
42,17,-0.89359403
42,18,-0.89359403
42,19,-0.89199546
42,20,-0.88999725
42,21,-0.88919797
42,22,-0.88839869
42,23,-0.88799904
42,24,-0.88839869
42,25,-0.88999725
42,26,-0.88999725
42,27,-0.88879833
42,28,-0.88200442
42,29,-0.86881625
42,30,-0.84923381
42,31,-0.82245782
42,32,-0.79128577
42,33,-0.76331086
42,34,-0.7445277
42,35,-0.73733415
42,36,-0.74572663
42,37,-0.77410118
42,38,-0.81526427
42,39,-0.84683596
42,40,-0.86402055
42,41,-0.86961553
42,42,-0.8712141
42,43,-0.87081446
42,44,-0.86801696
42,45,-0.86242198
42,46,-0.85163166
42,47,-0.83364778
42,48,-0.8116675
42,49,-0.78968721
43,0,-0.93101901
43,1,-0.93143361
43,2,-0.92936063
43,3,-0.92521467
43,4,-0.92314169
43,5,-0.9218979
43,6,-0.92106871
43,7,-0.9218979
43,8,-0.92397088
43,9,-0.92521467
43,10,-0.92645846
43,11,-0.92894603
43,12,-0.93184821
43,13,-0.9322628
43,14,-0.93184821
43,15,-0.92977523
43,16,-0.92687305
43,17,-0.92521467
43,18,-0.92314169
43,19,-0.92065412
43,20,-0.91775194
43,21,-0.91484977
43,22,-0.911533
43,23,-0.90738704
43,24,-0.89909513
43,25,-0.88002371
43,26,-0.85224578
43,27,-0.8194927
43,28,-0.78176447
43,29,-0.74030487
43,30,-0.6963577
43,31,-0.64950835
43,32,-0.61758446
43,33,-0.60846335
43,34,-0.6142677
43,35,-0.64784997
43,36,-0.68682199
43,37,-0.73491512
43,38,-0.78798341
43,39,-0.81534674
43,40,-0.83027219
43,41,-0.83400356
43,42,-0.83317437
43,43,-0.82198028
43,44,-0.80166507
43,45,-0.77761851
43,46,-0.7477676
43,47,-0.70879558
43,48,-0.6548981
43,49,-0.57529567
44,0,-0.72982349
44,1,-0.73299185
44,2,-0.73299185
44,3,-0.73123165
44,4,-0.73017553
44,5,-0.73087961
44,6,-0.73334389
44,7,-0.7379204
44,8,-0.74284896
44,9,-0.74636936
44,10,-0.74742548
44,11,-0.74707344
44,12,-0.74390508
44,13,-0.73545612
44,14,-0.72207861
44,15,-0.70553274
44,16,-0.68652259
44,17,-0.66504816
44,18,-0.64146149
44,19,-0.61822686
44,20,-0.60273711
44,21,-0.59886467
44,22,-0.60027283
44,23,-0.61224218
44,24,-0.63864517
44,25,-0.67279303
44,26,-0.70482866
44,27,-0.72911941
44,28,-0.74531324
44,29,-0.75552239
44,30,-0.76256319
44,31,-0.76643563
44,32,-0.76749175
44,33,-0.76749175
44,34,-0.76573155
44,35,-0.76221115
44,36,-0.76045095
44,37,-0.75728259
44,38,-0.75129792
44,39,-0.74073672
44,40,-0.72383881
44,41,-0.7051807
44,42,-0.68511443
44,43,-0.66047164
44,44,-0.6273799
44,45,-0.57915044
44,46,-0.51543123
44,47,-0.43587023
44,48,-0.33025828
44,49,-0.21056474
45,0,-0.89068717
45,1,-0.88348682
45,2,-0.87628647
45,3,-0.87508641
45,4,-0.87388636
45,5,-0.87228628
45,6,-0.86948614
45,7,-0.86708603
45,8,-0.86748605
45,9,-0.87428638
45,10,-0.88028667
45,11,-0.88028667
45,12,-0.87548643
45,13,-0.8686861
45,14,-0.86228579
45,15,-0.85428541
45,16,-0.84628502
45,17,-0.84228483
45,18,-0.83948469
45,19,-0.83268436
45,20,-0.8190837
45,21,-0.80748314
45,22,-0.79948276
45,23,-0.79028231
45,24,-0.76988132
45,25,-0.7238791
45,26,-0.67787687
45,27,-0.67267662
45,28,-0.7094784
45,29,-0.80068281
45,30,-0.85028521
45,31,-0.86788607
45,32,-0.90388781
45,33,-0.93188916
45,34,-0.92948905
45,35,-0.91068814
45,36,-0.89668746
45,37,-0.88148672
45,38,-0.86548595
45,39,-0.86108574
45,40,-0.86668601
45,41,-0.86548595
45,42,-0.85908564
45,43,-0.84828512
45,44,-0.8314843
45,45,-0.79988278
45,46,-0.75868078
45,47,-0.73507964
45,48,-0.73067943
45,49,-0.73507964
46,0,-0.77439239
46,1,-0.77439239
46,2,-0.78163086
46,3,-0.79565539
46,4,-0.80606069
46,5,-0.81239435
46,6,-0.82506167
46,7,-0.83637178
46,8,-0.83637178
46,9,-0.83184774
46,10,-0.82415686
46,11,-0.81510878
46,12,-0.80787031
46,13,-0.8074179
46,14,-0.81284676
46,15,-0.8277761
46,16,-0.8386338
46,17,-0.83999102
46,18,-0.83682419
46,19,-0.82687129
46,20,-0.81103714
46,21,-0.78977413
46,22,-0.77213036
46,23,-0.76489189
46,24,-0.76127266
46,25,-0.75131976
46,26,-0.70653173
46,27,-0.57714409
46,28,-0.35094191
46,29,-0.12473974
46,30,-0.03425887
46,31,-0.088547392
46,32,-0.44594683
46,33,-0.6201225
46,34,-0.64952879
46,35,-0.64183791
46,36,-0.63821868
46,37,-0.64817157
46,38,-0.66491053
46,39,-0.66672015
46,40,-0.65676725
46,41,-0.6404807
46,42,-0.60881239
46,43,-0.54095174
46,44,-0.45499492
46,45,-0.38261022
46,46,-0.36451405
46,47,-0.38261022
46,48,-0.40070639
46,49,-0.37808618
47,0,-0.41041572
47,1,-0.41519719
47,2,-0.42476014
47,3,-0.44388603
47,4,-0.45823045
47,5,-0.45823045
47,6,-0.45823045
47,7,-0.45344898
47,8,-0.43432308
47,9,-0.42476014
47,10,-0.42476014
47,11,-0.44388603
47,12,-0.47257487
47,13,-0.49648224
47,14,-0.50604518
47,15,-0.5203896
47,16,-0.54907844
47,17,-0.56342286
47,18,-0.56342286
47,19,-0.57776728
47,20,-0.60645613
47,21,-0.62080055
47,22,-0.62080055
47,23,-0.61601907
47,24,-0.6112376
47,25,-0.59211171
47,26,-0.5203896
47,27,-0.3769454
47,28,-0.26697151
47,29,-0.23828267
47,30,-0.23828267
47,31,-0.24306415
47,32,-0.24306415
47,33,-0.20481236
47,34,-0.13309026
47,35,-0.0087719513
47,36,0.039042783
47,37,-0.075712579
47,38,-0.11396437
47,39,-0.14265321
47,40,-0.19524941
47,41,-0.24784562
47,42,-0.27653446
47,43,-0.31478625
47,44,-0.30044183
47,45,-0.3052233
47,46,-0.34347509
47,47,-0.35781951
47,48,-0.33869362
47,49,-0.25262709
48,0,-0.70231919
48,1,-0.69874738
48,2,-0.69777325
48,3,-0.69972151
48,4,-0.70069564
48,5,-0.69744854
48,6,-0.69127906
48,7,-0.68186248
48,8,-0.67049764
48,9,-0.66108106
48,10,-0.65653512
48,11,-0.65361273
48,12,-0.64939151
48,13,-0.6422479
48,14,-0.63542899
48,15,-0.63088306
48,16,-0.62796067
48,17,-0.6256877
48,18,-0.62179118
48,19,-0.62146648
48,20,-0.63640312
48,21,-0.64646912
48,22,-0.64354673
48,23,-0.63510428
48,24,-0.62828538
48,25,-0.62016764
48,26,-0.60295802
48,27,-0.56723996
48,28,-0.5117146
48,29,-0.44027847
48,30,-0.36169872
48,31,-0.31623936
48,32,-0.31948646
48,33,-0.36494582
48,34,-0.43151131
48,35,-0.47567182
48,36,-0.49288144
48,37,-0.48703666
48,38,-0.47664595
48,39,-0.47274944
48,40,-0.46690466
48,41,-0.45359156
48,42,-0.43540782
48,43,-0.42241943
48,44,-0.40878163
48,45,-0.39092259
48,46,-0.37144001
48,47,-0.35845162
48,48,-0.34546324
48,49,-0.32922775
49,0,-0.91721541
49,1,-0.92197124
49,2,-0.9231602
49,3,-0.9231602
49,4,-0.92236756
49,5,-0.92038597
49,6,-0.91840437
49,7,-0.91761173
49,8,-0.91840437
49,9,-0.92276388
49,10,-0.929105
49,11,-0.93267188
49,12,-0.93386084
49,13,-0.93425716
49,14,-0.93465348
49,15,-0.93465348
49,16,-0.93425716
49,17,-0.93267188
49,18,-0.93029396
49,19,-0.9271234
49,20,-0.92236756
49,21,-0.91721541
49,22,-0.91206325
49,23,-0.90611845
49,24,-0.90017366
49,25,-0.89185094
49,26,-0.87877239
49,27,-0.85538953
49,28,-0.81734283
49,29,-0.76344334
49,30,-0.70359906
49,31,-0.65287013
49,32,-0.62710935
49,33,-0.62631671
49,34,-0.64613269
49,35,-0.68853891
49,36,-0.74838319
49,37,-0.80386796
49,38,-0.84191465
49,39,-0.85974904
49,40,-0.87362023
49,41,-0.87916871
49,42,-0.87916871
49,43,-0.87797975
49,44,-0.87560183
49,45,-0.8688644
49,46,-0.85499321
49,47,-0.8367625
49,48,-0.81655019
49,49,-0.79158204
50,0,-0.82245491
50,1,-0.81742109
50,2,-0.81058948
50,3,-0.80303874
50,4,-0.79620713
50,5,-0.78973508
50,6,-0.78470125
50,7,-0.78290346
50,8,-0.78290346
50,9,-0.78613949
50,10,-0.79512845
50,11,-0.80699389
50,12,-0.81490418
50,13,-0.81778065
50,14,-0.81849977
50,15,-0.81849977
50,16,-0.81849977
50,17,-0.81849977
50,18,-0.81885932
50,19,-0.819938
50,20,-0.82029756
50,21,-0.82029756
50,22,-0.81921888
50,23,-0.81634241
50,24,-0.80879168
50,25,-0.79692625
50,26,-0.78182479
50,27,-0.767802
50,28,-0.75845347
50,29,-0.75557701
50,30,-0.75593656
50,31,-0.7634873
50,32,-0.78290346
50,33,-0.79980272
50,34,-0.8095108
50,35,-0.81454462
50,36,-0.81849977
50,37,-0.81921888
50,38,-0.80699389
50,39,-0.77643141
50,40,-0.71890203
50,41,-0.65885573
50,42,-0.62325943
50,43,-0.61966384
50,44,-0.63979913
50,45,-0.69984542
50,46,-0.76240862
50,47,-0.80267919
50,48,-0.82748873
